0	-0.0004726053
1	-0.00059652334
2	-0.00077891356
3	-0.00076335674
4	-0.00057989365
5	-0.00047743326
6	-0.00060296064
7	-0.0007896424
8	-0.0007756949
9	-0.0005804301
10	-0.0004752875
11	-0.0006051064
12	-0.00078266865
13	-0.000774622
14	-0.00058096653
15	-0.00047206884
16	-0.00059384113
17	-0.0007778407
18	-0.0007665754
19	-0.0005782843
20	-0.00047367817
21	-0.000599742
22	-0.0007848144
23	-0.00077730423
24	-0.00058364874
25	-0.00047314173
26	-0.0005959869
27	-0.0007810593
28	-0.00077140337
29	-0.0005831123
30	-0.00047206884
31	-0.0005911589
32	-0.00077247625
33	-0.0007756949
34	-0.0005943776
35	-0.00047957903
36	-0.0005911589
37	-0.0007778407
38	-0.00076979405
39	-0.00058257586
40	-0.0004650951
41	-0.0005943776
42	-0.0007869602
43	-0.00077354914
44	-0.0005831123
45	-0.00048333412
46	-0.0005943776
47	-0.00078535086
48	-0.0007783771
49	-0.00058525807
50	-0.00047743326
51	-0.0005943776
52	-0.0007923246
53	-0.0007832051
54	-0.00058525807
55	-0.00047475105
56	-0.0005884767
57	-0.00076872116
58	-0.000774622
59	-0.00059384113
60	-0.00046616798
61	-0.0005868674
62	-0.0007756949
63	-0.00077730423
64	-0.0005959869
65	-0.00046992308
66	-0.0005777479
67	-0.00077623135
68	-0.00078159577
69	-0.0005911589
70	-0.00047045952
71	-0.00058525807
72	-0.0007810593
73	-0.0007885695
74	-0.0005933047
75	-0.0004726053
76	-0.00057077414
77	-0.0007730127
78	-0.00077945
79	-0.00059920555
80	-0.00047636038
81	-0.000571847
82	-0.00076711184
83	-0.0007740856
84	-0.0005911589
85	-0.0004688502
86	-0.00057989365
87	-0.00076979405
88	-0.0007730127
89	-0.0005922318
90	-0.00047582394
91	-0.0005857945
92	-0.0007719398
93	-0.0007692576
94	-0.00058740383
95	-0.0004726053
96	-0.0005820394
97	-0.00076228386
98	-0.0007703305
99	-0.00060027844
100	-0.00049674517
101	-0.0005911589
102	-0.00074136263
103	-0.00074672705
104	-0.00058901316
105	-0.00050693756
106	-0.0005975962
107	-0.00073277956
108	-0.0007418991
109	-0.00059169537
110	-0.000507474
111	-0.00059652334
112	-0.00073760754
113	-0.0007435084
114	-0.0005922318
115	-0.000502646
116	-0.00059920555
117	-0.00074779993
118	-0.00074565416
119	-0.0005879403
120	-0.0005187393
121	-0.00060188776
122	-0.0007370711
123	-0.00073546177
124	-0.0005911589
125	-0.0005064011
126	-0.00059384113
127	-0.0007359982
128	-0.0007408262
129	-0.00059545046
130	-0.0005037189
131	-0.0005943776
132	-0.00073653465
133	-0.00074404484
134	-0.0005933047
135	-0.00050908333
136	-0.00059169537
137	-0.0007386804
138	-0.00074565416
139	-0.00059813267
140	-0.00051176554
141	-0.0005986691
142	-0.0007461906
143	-0.0007445813
144	-0.0005959869
145	-0.00050050026
146	-0.0005868674
147	-0.0007370711
148	-0.00073653465
149	-0.0005943776
150	-0.00050801045
