0	-0.128423110315464
1	-0.127605572908632
2	-0.127296582392664
3	-0.127961770308984
4	-0.128666654923536
5	-0.128439203571504
6	-0.127569094861608
7	-0.12726010434564
8	-0.127945140611076
9	-0.128796473855592
10	-0.128720299110336
11	-0.12790919900592
12	-0.12758465167578
13	-0.128181711474864
14	-0.128998712439828
15	-0.1289069808804
16	-0.127903298145372
17	-0.127490237907012
18	-0.128098026543456
19	-0.128755167831756
20	-0.128645197248816
21	-0.127864137889008
22	-0.127494529441956
23	-0.128100708752796
24	-0.12889625204304
25	-0.128837779879428
26	-0.12805457475214801
27	-0.127643123839392
28	-0.128300265127692
29	-0.12913765088364
30	-0.128989056486204
31	-0.12796552540206
32	-0.127395287696376
33	-0.127900615936032
34	-0.128573850480372
35	-0.128219798847492
36	-0.127286389997172
37	-0.127034262319212
38	-0.127886132005596
39	-0.128627494667172
40	-0.128302410895164
41	-0.12746985311602801
42	-0.127141550692812
43	-0.127821222539568
44	-0.128585652201468
45	-0.128345862686472
46	-0.127392069045168
47	-0.126869574665736
48	-0.127596453396876
49	-0.128515914758628
50	-0.128267005731876
51	-0.127368465602976
52	-0.127209678810048
53	-0.127921000727016
54	-0.128515914758628
55	-0.128309384639448
56	-0.127480581953388
57	-0.12722899071729601
58	-0.12794943214602
59	-0.128645733690684
60	-0.128429011176012
61	-0.127545491419416
62	-0.127111509948204
63	-0.127861455679668
64	-0.128939703834348
65	-0.129014805695868
66	-0.127749339329256
67	-0.127105072645788
68	-0.127857164144724
69	-0.128727809296488
70	-0.128712788924184
71	-0.128048137449732
72	-0.127822831865172
73	-0.128821686623388
74	-0.129990057011892
75	-0.130091980966812
76	-0.12945951600444
77	-0.129360810700728
78	-0.1302614965971
79	-0.131327406588816
80	-0.131266788657732
81	-0.130439058855408
82	-0.13015689043284
83	-0.13090254462936
84	-0.131635324221048
85	-0.131488339149216
86	-0.130562976926916
87	-0.130213753270848
88	-0.13075502311566
89	-0.131437377171756
90	-0.131302730262888
91	-0.130453006343976
92	-0.130166009944596
93	-0.130804912209384
94	-0.131753341432008
95	-0.131718472710588
96	-0.13053239974044
97	-0.12994767810432
98	-0.13057263288054
99	-0.131429866985604
100	-0.131312386216512
101	-0.130296901760388
102	-0.129747048845688
103	-0.130274371201932
104	-0.130977110049012
105	-0.130861775047392
106	-0.130071596175828
107	-0.129654780844392
108	-0.130190149828656
109	-0.131102101004256
110	-0.131151453656112
111	-0.130426184250576
112	-0.1299664535697
113	-0.13054849299648
114	-0.131325797263212
115	-0.131335453216836
116	-0.130552248089556
117	-0.130225018550076
118	-0.130701915370728
119	-0.131337598984308
120	-0.131079034003932
121	-0.130132214106912
122	-0.129782454008976
123	-0.130581752392296
124	-0.131541446894148
125	-0.131298438727944
126	-0.130280808504348
127	-0.129886523731368
128	-0.13047875555364
129	-0.131263570006524
130	-0.131254450494768
131	-0.130471781809356
132	-0.129943923011244
133	-0.130487338623528
134	-0.13124318521554001
135	-0.131118194260296
136	-0.13025398641094801
137	-0.129787818427656
138	-0.130266324573912
139	-0.131026999142736
140	-0.130931512490232
141	-0.130144015828008
142	-0.129953578964868
143	-0.13073624765028
144	-0.131293610751132
145	-0.13096691765352
146	-0.130164400618992
147	-0.12984199905632401
148	-0.130556003182632
149	-0.131359056659028
150	-0.13131024044904
151	-0.130556003182632
152	-0.130137578525592
153	-0.130631105044152
154	-0.131451861102192
155	-0.131372467705728
156	-0.130434767320464
157	-0.13006301310594
158	-0.130748049371376
159	-0.131401972008468
160	-0.131169156237756
161	-0.130444423274088
162	-0.130233065178096
163	-0.131000177049336
164	-0.131738857501572
165	-0.131373004147596
166	-0.130364493435756
167	-0.130120948827684
168	-0.130602673625148
169	-0.1312807361463
170	-0.131331161681892
171	-0.13060750160196
172	-0.130363956993888
173	-0.13099105753758
174	-0.131883160364064
175	-0.131972209714152
176	-0.130948678630008
177	-0.130539909926592
178	-0.131214753796536
179	-0.131735102408496
180	-0.131560758801396
181	-0.130930439606496
182	-0.130673483951724
183	-0.131163255377208
184	-0.131800548316392
185	-0.131805376293204
186	-0.131171302005228
187	-0.130685822114688
188	-0.131116584934692
189	-0.131753341432008
190	-0.131751195664536
191	-0.13125659626224
192	-0.130769507046096
193	-0.131123022237108
194	-0.131993667388872
195	-0.132038192063916
196	-0.131177202865776
197	-0.130731419673468
198	-0.131271616634544
199	-0.131796256781448
200	-0.131660536988844
201	-0.130913809908588
202	-0.130573169322408
203	-0.131208852935988
204	-0.131933585899656
205	-0.131738857501572
206	-0.131089762841292
207	-0.130573705764276
208	-0.130891279350132
209	-0.131667510733128
210	-0.131717399826852
211	-0.130889670024528
212	-0.130422965599368
213	-0.130927220955288
214	-0.131603137708968
215	-0.131759242292556
216	-0.131152526539848
217	-0.130824224116632
218	-0.131378368566276
219	-0.131850437410116
220	-0.13151140614954
221	-0.130778626557852
222	-0.130485192856056
223	-0.131080643329536
