# 3:1 3:2 
0 -0.25331107 -0.21727934 
1 -0.25348756 -0.21727344 
2 -0.25342157 -0.21737 
3 -0.25330892 -0.21749285 
4 -0.25349185 -0.21744457 
5 -0.2535337 -0.2174435 
6 -0.2535766 -0.2174612 
7 -0.2536308 -0.21749017 
8 -0.25350955 -0.21749553 
9 -0.2533202 -0.2173877 
10 -0.25329927 -0.21743491 
11 -0.2534409 -0.21749392 
12 -0.2535852 -0.2174451 
13 -0.25360933 -0.21746442 
14 -0.2535101 -0.21746334 
15 -0.25342909 -0.21736625 
16 -0.25330463 -0.21735016 
17 -0.2532719 -0.21747193 
18 -0.25323758 -0.21749982 
19 -0.2531748 -0.21755078 
20 -0.25320378 -0.21759477 
21 -0.25314906 -0.21755561 
22 -0.25322524 -0.21745583 
23 -0.25333306 -0.21736088 
24 -0.25335237 -0.21732065 
25 -0.2533572 -0.21735927 
26 -0.2532601 -0.21746603 
27 -0.25314745 -0.21748802 
28 -0.25319627 -0.21743277 
29 -0.25326332 -0.21742794 
30 -0.2531877 -0.21732011 
31 -0.25334057 -0.21722624 
32 -0.25342962 -0.2172096 
33 -0.25339475 -0.21725842 
34 -0.25336686 -0.21736678 
35 -0.25340763 -0.21763232 
36 -0.25336096 -0.2175878 
37 -0.25333413 -0.2174612 
38 -0.25339207 -0.21743008 
39 -0.253428 -0.21743867 
40 -0.25330624 -0.21744564 
41 -0.25331804 -0.21748748 
42 -0.25338885 -0.21761784 
43 -0.25337705 -0.21764359 
44 -0.2532467 -0.21759316 
45 -0.25312814 -0.21756044 
46 -0.25320002 -0.21754864 
47 -0.25325152 -0.21752235 
48 -0.2532231 -0.21759745 
49 -0.25324133 -0.21763822 
50 -0.25335667 -0.2176452 
51 -0.25338778 -0.21758673 
52 -0.25339475 -0.21753362 
53 -0.25343284 -0.21751377 
54 -0.253413 -0.21743813 
55 -0.25330034 -0.21739736 
56 -0.25315067 -0.21732065 
57 -0.25305948 -0.21729973 
58 -0.25319573 -0.21732977 
59 -0.25335667 -0.2173818 
60 -0.25327352 -0.2173523 
61 -0.25315872 -0.21730456 
62 -0.25321987 -0.21724448 
63 -0.2533132 -0.21725091 
64 -0.25340655 -0.21751323 
65 -0.25330678 -0.21766236 
66 -0.25325903 -0.21759745 
67 -0.25327942 -0.21759853 
68 -0.2532113 -0.21762267 
69 -0.2531303 -0.21764734 
70 -0.25303105 -0.21754327 
71 -0.25295433 -0.21734372 
72 -0.25302246 -0.21716455 
73 -0.25314906 -0.2171404 
74 -0.25322255 -0.21707228 
75 -0.25321504 -0.21710822 
76 -0.2533749 -0.21726379 
77 -0.25345698 -0.21738502 
78 -0.25350204 -0.21737483 
79 -0.25347093 -0.21733084 
80 -0.25351653 -0.21733728 
81 -0.2533717 -0.21732977 
82 -0.2531571 -0.21740916 
83 -0.2533143 -0.21759906 
84 -0.2535487 -0.2177203 
85 -0.25345913 -0.21761462 
86 -0.25327995 -0.21759477 
87 -0.25306216 -0.2176291 
88 -0.25301388 -0.21763125 
89 -0.2532054 -0.21763018 
90 -0.2533191 -0.21760014 
91 -0.25325474 -0.21753201 
92 -0.25324026 -0.21720049 
93 -0.25311688 -0.21699825 
94 -0.25313458 -0.21701702 
95 -0.2534028 -0.21710125 
96 -0.2535605 -0.21695694 
97 -0.25360236 -0.21692207 
98 -0.2536297 -0.21690008 
99 -0.25360933 -0.21704921 
100 -0.25356373 -0.2171978 
101 -0.25354066 -0.21740219 
102 -0.2534972 -0.21760818 
103 -0.25361738 -0.21766129 
104 -0.2536281 -0.21770367 
105 -0.2536147 -0.21774498 
106 -0.25358412 -0.21767631 
107 -0.25345162 -0.21767363 
108 -0.25341246 -0.21769562 
109 -0.25337383 -0.21766505 
110 -0.2533379 -0.21752933 
111 -0.25356212 -0.21746764 
112 -0.25365975 -0.21755883 
113 -0.25354442 -0.21756098 
114 -0.25353208 -0.21758673 
115 -0.25370052 -0.21762481 
116 -0.25372466 -0.2176924 
117 -0.25362757 -0.21768597 
118 -0.25352672 -0.21772191 
119 -0.25342104 -0.21768597 
120 -0.25335184 -0.21770152 
121 -0.25353906 -0.21771869 
122 -0.2536281 -0.21765915 
123 -0.25348434 -0.21761677 
124 -0.25332502 -0.21757975 
125 -0.25326923 -0.21752504 
126 -0.25324348 -0.21755883 
127 -0.25325528 -0.21749285 
128 -0.2532778 -0.21760711 
129 -0.25331 -0.21768811 
130 -0.25331858 -0.2176865 
131 -0.2533293 -0.21769401 
132 -0.25322524 -0.21772352 
133 -0.25331268 -0.21768007 
134 -0.25326064 -0.21766236 
135 -0.2531952 -0.21758458 
